1Rahhalatun,5,0,49207
1Rahhalatun,7,0,49242
1Rahhalatun,16,0,49204
1Rahhalatun,22,0,49221
1Rahhalatun,28,0,49208
1Rahhalatun,29,0,49213
1Rahhalatun,33,0,49216
1Rahhalatun,35,0,49243
1Rahhalatun,54,0,49222
1Rahhalatun,58,0,49245
1Rahhalatun,60,0,49217
1Rahhalatun,69,0,49244
1Rahhalatun,84,0,49206
1Rahhalatun,91,0,49219
1Rahhalatun,110,0,49193
1Rahhalatun,114,0,49195
1Rahhalatun,116,0,49191
1Rahhalatun,126,0,49236
1Rahhalatun,132,0,49198
1Rahhalatun,139,0,49197
1Rahhalatun,151,0,49247
1Rahhalatun,167,0,49199
1Rahhalatun,168,0,49205
1Rahhalatun,182,0,49200
1Rahhalatun,211,0,49202
1Rahhalatun,217,0,49241
1Rahhalatun,220,0,49214
1Rahhalatun,229,0,49194
1Rahhalatun,230,0,49196
1Rahhalatun,237,0,49201
1Rahhalatun,239,0,49223
1Rahhalatun,257,0,49249
1Rahhalatun,268,0,49189
1Rahhalatun,282,0,49187
1Rahhalatun,295,0,49188
1Rahhalatun,303,0,49233
1Rahhalatun,310,0,49240
1Rahhalatun,335,0,49220
1Rahhalatun,338,0,49235
1Rahhalatun,381,1,49250
746justint,5,0,19038
746justint,7,0,19064
746justint,16,0,19035
746justint,22,0,19051
746justint,28,0,19039
746justint,29,0,19044
746justint,33,0,19047
746justint,35,0,19065
746justint,54,0,19052
746justint,58,0,19067
746justint,60,0,19048
746justint,69,0,19066
746justint,84,0,19037
746justint,91,0,19050
746justint,110,0,19024
746justint,114,0,19026
746justint,116,0,19022
746justint,126,0,19062
746justint,132,0,19029
746justint,139,0,19028
746justint,151,0,19069
746justint,167,0,19030
746justint,168,0,19036
746justint,182,0,19031
746justint,211,0,19033
746justint,217,0,19063
746justint,220,0,19045
746justint,229,0,19025
746justint,230,0,19027
746justint,237,0,19032
746justint,239,0,19053
746justint,257,0,19071
746justint,268,0,19020
746justint,282,0,19019
746justint,295,1,19072
746justint,5,0,51676
746justint,7,0,51713
746justint,16,0,51673
746justint,22,0,51690
746justint,28,0,51677
746justint,29,0,51682
746justint,33,0,51685
746justint,35,0,51714
746justint,54,0,51691
746justint,58,0,51716
746justint,60,0,51686
746justint,69,0,51715
746justint,84,0,51675
746justint,91,0,51688
746justint,110,0,51662
746justint,114,0,51664
746justint,116,0,51660
746justint,126,0,51706
746justint,132,0,51667
746justint,139,0,51666
746justint,151,0,51718
746justint,167,0,51668
746justint,168,0,51674
746justint,182,0,51669
746justint,211,0,51671
746justint,217,0,51712
746justint,220,0,51683
746justint,229,0,51663
746justint,230,0,51665
746justint,237,0,51670
746justint,239,0,51692
746justint,257,0,51720
746justint,268,0,51658
746justint,282,0,51656
746justint,295,0,51657
746justint,303,0,51703
746justint,310,0,51711
746justint,335,0,51689
746justint,338,0,51705
746justint,381,0,51695
746justint,5,0,51742
746justint,7,0,51779
746justint,16,0,51739
746justint,22,0,51756
746justint,28,0,51743
746justint,29,0,51748
746justint,33,0,51751
746justint,35,0,51780
746justint,54,0,51757
746justint,58,0,51782
746justint,60,0,51752
746justint,69,0,51781
746justint,84,0,51741
746justint,91,0,51754
746justint,110,0,51728
746justint,114,0,51730
746justint,116,0,51726
746justint,126,0,51772
746justint,132,0,51733
746justint,139,0,51732
746justint,151,0,51784
746justint,167,0,51734
746justint,168,0,51740
746justint,182,0,51735
746justint,211,0,51737
746justint,217,0,51778
746justint,220,0,51749
746justint,229,0,51729
746justint,230,0,51731
746justint,237,0,51736
746justint,239,0,51758
746justint,257,0,51786
746justint,268,0,51724
746justint,282,0,51722
746justint,295,0,51723
746justint,303,0,51769
746justint,310,0,51777
746justint,335,0,51755
746justint,338,0,51771
746justint,381,0,51761
746justint,5,0,51858
746justint,7,0,51896
746justint,16,0,51855
746justint,22,0,51872
746justint,28,0,51859
746justint,29,0,51864
746justint,33,0,51867
746justint,35,0,51897
746justint,54,0,51873
746justint,58,0,51899
746justint,60,0,51868
746justint,69,0,51898
746justint,84,0,51857
746justint,91,0,51870
746justint,110,0,51844
746justint,114,0,51846
746justint,116,0,51842
746justint,126,0,51888
746justint,132,0,51849
746justint,139,0,51848
746justint,151,0,51901
746justint,167,0,51850
746justint,168,0,51856
746justint,182,0,51851
746justint,211,0,51853
746justint,217,0,51895
746justint,220,0,51865
746justint,229,0,51845
746justint,230,0,51847
746justint,237,0,51852
746justint,239,0,51874
746justint,257,0,51903
746justint,268,0,51840
746justint,282,0,51839
746justint,295,1,51904
746justint,303,0,51885
746justint,310,0,51894
746justint,335,0,51871
746justint,338,0,51887
746justint,381,0,51877
BostonFlamingo,5,0,845
BostonFlamingo,7,0,860
BostonFlamingo,16,0,843
BostonFlamingo,22,0,854
BostonFlamingo,28,0,846
BostonFlamingo,29,0,850
BostonFlamingo,33,0,852
BostonFlamingo,35,0,861
BostonFlamingo,54,0,855
BostonFlamingo,58,0,863
BostonFlamingo,60,0,853
BostonFlamingo,69,0,862
BostonFlamingo,84,0,844
BostonFlamingo,91,1,864
BostonFlamingo,5,0,1010
BostonFlamingo,7,0,1025
BostonFlamingo,16,0,1008
BostonFlamingo,22,0,1019
BostonFlamingo,28,1,1029
BostonFlamingo,29,0,1014
BostonFlamingo,33,0,1016
BostonFlamingo,35,0,1026
BostonFlamingo,54,0,1020
BostonFlamingo,58,0,1028
BostonFlamingo,60,0,1017
BostonFlamingo,69,0,1027
BostonFlamingo,84,0,1009
BostonFlamingo,91,0,1018
BostonFlamingo,5,0,45792
BostonFlamingo,7,0,45825
BostonFlamingo,16,0,45789
BostonFlamingo,22,0,45806
BostonFlamingo,28,0,45793
BostonFlamingo,29,0,45798
BostonFlamingo,33,0,45801
BostonFlamingo,35,0,45826
BostonFlamingo,54,0,45807
BostonFlamingo,58,0,45828
BostonFlamingo,60,0,45802
BostonFlamingo,69,0,45827
BostonFlamingo,84,0,45791
BostonFlamingo,91,0,45804
BostonFlamingo,110,0,45778
BostonFlamingo,114,0,45780
BostonFlamingo,116,0,45776
BostonFlamingo,126,0,45820
BostonFlamingo,132,0,45783
BostonFlamingo,139,0,45782
BostonFlamingo,151,0,45830
BostonFlamingo,167,0,45784
BostonFlamingo,168,0,45790
BostonFlamingo,182,0,45785
BostonFlamingo,211,0,45787
BostonFlamingo,217,0,45824
BostonFlamingo,220,0,45799
BostonFlamingo,229,0,45779
BostonFlamingo,230,0,45781
BostonFlamingo,237,0,45786
BostonFlamingo,239,0,45808
BostonFlamingo,257,0,45832
BostonFlamingo,268,0,45774
BostonFlamingo,282,1,45833
BostonFlamingo,295,0,45773
BostonFlamingo,303,0,45818
BostonFlamingo,310,0,45823
BostonFlamingo,335,0,45805
BostonFlamingo,338,0,45819
BostonFlamingo,5,0,45877
BostonFlamingo,7,0,45909
BostonFlamingo,16,0,45874
BostonFlamingo,22,0,45890
BostonFlamingo,28,0,45878
BostonFlamingo,29,1,45917
BostonFlamingo,33,0,45885
BostonFlamingo,35,0,45910
BostonFlamingo,54,0,45891
BostonFlamingo,58,0,45912
BostonFlamingo,60,0,45886
BostonFlamingo,69,0,45911
BostonFlamingo,84,0,45876
BostonFlamingo,91,0,45888
BostonFlamingo,110,0,45863
BostonFlamingo,114,0,45865
BostonFlamingo,116,0,45861
BostonFlamingo,126,0,45904
BostonFlamingo,132,0,45868
BostonFlamingo,139,0,45867
BostonFlamingo,151,0,45914
BostonFlamingo,167,0,45869
BostonFlamingo,168,0,45875
BostonFlamingo,182,0,45870
BostonFlamingo,211,0,45872
BostonFlamingo,217,0,45908
BostonFlamingo,220,0,45883
BostonFlamingo,229,0,45864
BostonFlamingo,230,0,45866
BostonFlamingo,237,0,45871
BostonFlamingo,239,0,45892
BostonFlamingo,257,0,45916
BostonFlamingo,268,0,45859
BostonFlamingo,282,0,45857
BostonFlamingo,295,0,45858
