3_32_30_False,3,lstm,0.55677,0.60855
3_32_30_True,3,lstm,0.48726,0.52078
3_64_10_False,3,lstm,0.53933,0.54919
3_64_10_True,3,lstm,0.50602,0.50935
3_64_20_False,3,lstm,0.56684,0.58099
3_64_20_True,3,lstm,0.56065,0.57134
3_64_30_False,3,lstm,0.5638,0.59037
3_64_30_True,3,lstm,0.55333,0.54323
4_128_10_False,4,lstm,0.57495,0.56729
4_128_10_True,4,lstm,0.48482,0.49921
4_128_20_False,4,lstm,0.54421,0.52642
4_128_20_True,4,lstm,0.48045,0.43854
4_128_30_False,4,lstm,0.47694,0.5494
4_128_30_True,4,lstm,0.47354,0.47194
4_32_10_False,4,lstm,0.55151,0.53812
4_32_10_True,4,lstm,0.48629,0.55237
4_32_20_False,4,lstm,0.45949,0.50574
4_32_20_True,4,lstm,0.52833,0.5513
4_32_30_False,4,lstm,0.56452,0.50809
4_32_30_True,4,lstm,0.54944,0.51557
4_64_10_False,4,lstm,0.44853,0.5301
4_64_10_True,4,lstm,0.43294,0.4965
4_64_20_False,4,lstm,0.45031,0.52413
4_64_20_True,4,lstm,0.44615,0.52249
4_64_30_False,4,lstm,0.50093,0.44723
4_64_30_True,4,lstm,0.50135,0.46224
5_128_10_False,5,lstm,0.51406,0.53631
5_128_10_True,5,lstm,0.51053,0.48234
5_128_20_False,5,lstm,0.47603,0.53142
5_128_20_True,5,lstm,0.49741,0.58673
5_128_30_False,5,lstm,0.52499,0.57458
5_128_30_True,5,lstm,0.49321,0.47259
5_32_10_False,5,lstm,0.5308,0.57626
5_32_10_True,5,lstm,0.58993,0.62981
5_32_20_False,5,lstm,0.57904,0.56132
5_32_20_True,5,lstm,0.52811,0.59439
5_32_30_False,5,lstm,0.58033,0.56638
5_32_30_True,5,lstm,0.5957,0.59083
5_64_10_False,5,lstm,0.50424,0.55268
5_64_10_True,5,lstm,0.53338,0.62656
5_64_20_False,5,lstm,0.56346,0.60293
5_64_20_True,5,lstm,0.52927,0.5838
5_64_30_False,5,lstm,0.58148,0.60317
5_64_30_True,5,lstm,0.52228,0.56611
6_128_10_False,6,lstm,0.48429,0.50307
6_128_10_True,6,lstm,0.52496,0.4928
6_128_20_False,6,lstm,0.54974,0.55932
6_128_20_True,6,lstm,0.58918,0.58813
6_128_30_False,6,lstm,0.54153,0.55006
6_128_30_True,6,lstm,0.52467,0.52912
6_32_10_False,6,lstm,0.5154,0.49697
6_32_10_True,6,lstm,0.50472,0.52616
6_32_20_False,6,lstm,0.51902,0.46696
6_32_20_True,6,lstm,0.52607,0.55239
6_32_30_False,6,lstm,0.55551,0.53902
6_32_30_True,6,lstm,0.56446,0.60741
6_64_10_False,6,lstm,0.5098,0.52568
6_64_10_True,6,lstm,0.52955,0.54345
6_64_20_False,6,lstm,0.57114,0.6083
6_64_20_True,6,lstm,0.49224,0.50096
6_64_30_False,6,lstm,0.57411,0.60798
6_64_30_True,6,lstm,0.51768,0.54337
7_128_10_False,7,lstm,0.58176,0.53273
7_128_10_True,7,lstm,0.52972,0.4971
7_128_20_False,7,lstm,0.57891,0.57641
7_128_20_True,7,lstm,0.54423,0.53426
7_128_30_False,7,lstm,0.56982,0.53143
7_128_30_True,7,lstm,0.46963,0.48399
7_32_10_False,7,lstm,0.54879,0.50644
7_32_10_True,7,lstm,0.57068,0.55824
7_32_20_False,7,lstm,0.58307,0.53166
7_32_20_True,7,lstm,0.55754,0.53839
7_32_30_False,7,lstm,0.52091,0.52032
7_32_30_True,7,lstm,0.55698,0.52913
7_64_10_False,7,lstm,0.54711,0.51697
7_64_10_True,7,lstm,0.5615,0.53285
7_64_20_False,7,lstm,0.56295,0.50101
7_64_20_True,7,lstm,0.56932,0.56687
7_64_30_False,7,lstm,0.54276,0.51765
7_64_30_True,7,lstm,0.55724,0.51385
8_128_10_False,8,lstm,0.54703,0.51307
8_128_10_True,8,lstm,0.55284,0.49733
8_128_20_False,8,lstm,0.58983,0.52624
8_128_20_True,8,lstm,0.49693,0.48474
8_128_30_False,8,lstm,0.60223,0.52743
8_128_30_True,8,lstm,0.54928,0.54308
8_32_10_False,8,lstm,0.53194,0.54915
8_32_10_True,8,lstm,0.51501,0.5581
8_32_20_False,8,lstm,0.57341,0.55023
8_32_20_True,8,lstm,0.56348,0.52658
8_32_30_False,8,lstm,0.61962,0.56088
8_32_30_True,8,lstm,0.53881,0.54324
8_64_10_False,8,lstm,0.52642,0.47433
8_64_10_True,8,lstm,0.59114,0.51498
8_64_20_False,8,lstm,0.62206,0.57191
8_64_20_True,8,lstm,0.53141,0.47192
8_64_30_False,8,lstm,0.63844,0.57227
8_64_30_True,8,lstm,0.54505,0.48906
9_128_10_False,9,lstm,0.55026,0.50645
9_128_10_True,9,lstm,0.57314,0.53422
9_128_20_False,9,lstm,0.59828,0.56788
9_128_20_True,9,lstm,0.59276,0.54717
9_128_30_False,9,lstm,0.6048,0.57636
9_128_30_True,9,lstm,0.57593,0.51656
9_32_10_False,9,lstm,0.62761,0.56647
9_32_10_True,9,lstm,0.56402,0.50877
9_32_20_False,9,lstm,0.57538,0.57326
9_32_20_True,9,lstm,0.59347,0.5546
9_32_30_False,9,lstm,0.62052,0.61344
9_32_30_True,9,lstm,0.52317,0.55478
9_64_10_False,9,lstm,0.55743,0.48361
9_64_10_True,9,lstm,0.58786,0.54464
9_64_20_False,9,lstm,0.60256,0.55991
9_64_20_True,9,lstm,0.57664,0.55847
9_64_30_False,9,lstm,0.62765,0.60578
9_64_30_True,9,lstm,0.5126,0.54049
